,チャンネル名,チャンネルURL,
,「公式」ボートレース三国,https://www.youtube.com/channel/UCu-yP6WJQ0zcx5nmWhxvJEg,
,代表まーぶー,https://www.youtube.com/channel/UCy5K3mVJ4L00OE293dt4Q2Q,
,競艇戦隊サラリーマン,https://www.youtube.com/channel/UCZZivmMyW-PFHsNtXAgWE_A,
,チルト50 ｰOTONASOBIｰ,https://www.youtube.com/c/%E3%83%81%E3%83%AB%E3%83%8850BOATRACEJAPAN,
,ジャンポケ斉藤、ジャングルポケット産駒を買う,https://www.youtube.com/channel/UCwj_aNUaIVTxqOuB1IxS0Tg,
,太郎道場TV,https://www.youtube.com/c/%E5%A4%AA%E9%83%8E%E9%81%93%E5%A0%B4TV,
,とある教師のギャンブルチャンネル,https://www.youtube.com/channel/UCfSs8iMzeYqNDxqa2DJERRg,
,アンチの星内藤,https://www.youtube.com/channel/UCvaOdKtwvfh2Ss-LGlfVNkQ,
,ボートレース戸田,https://www.youtube.com/channel/UCoLCf3aVRMSukwetHfn1p1A,
,BOATRACE蒲郡,https://www.youtube.com/channel/UCb0W4K_Uc-GEmVqgYR3BvFA,
,ミリオンボーイ競艇,https://www.youtube.com/channel/UC7cW4QWaqa7mycVst1Qi_nA,
,DMMボートちゃんねる,https://www.youtube.com/channel/UC8hGyNW6LIpM8YxBkn650VA,
,ボートレース下関公式チャンネル,https://www.youtube.com/channel/UCl-7IwVjJHzWUhqxz7hwY1w,
,ストマック第二チャンネル,https://www.youtube.com/channel/UC_HK-veJznisMe1kqAwtccA,
,ストマック,https://www.youtube.com/channel/UCNcNuEe7lI3yzRd_9ywO9Kw,
,ボートレース研修生みーたん,https://www.youtube.com/channel/UCl6X-YUPaOkw_TN_X1jmANQ,
,【あしやんTV】 ボートレース芦屋 YouTube チャンネル,https://www.youtube.com/channel/UC5BunThJ_eBJq5gz-DOaRLw,
,代表まーぶー,https://www.youtube.com/channel/UCy5K3mVJ4L00OE293dt4Q2Q,
,主任のボートレース,https://www.youtube.com/channel/UCTrgLvbZ_gqkKQOcqKdfchw,
,おやじギャルチャンネル,https://www.youtube.com/channel/UCA5fV4Yhsri9YVxQgsA7CeQ,
,チルト50 ｰOTONASOBIｰ,https://www.youtube.com/c/%E3%83%81%E3%83%AB%E3%83%8850BOATRACEJAPAN,
,さるみみちゃんねる,https://www.youtube.com/channel/UCW0L7v2h556Bn_muAr3qlGg,
,ショコ壱番屋,https://www.youtube.com/c/SHOKOICHIBANYA,
,boatracekaratsu,https://www.youtube.com/user/boatracekaratsu,
,ぼんくらTV,https://www.youtube.com/channel/UChgAfgHu2dNNvM8cdaPBbZQ,
,しもふりチューブ ,https://www.youtube.com/channel/UCpGpA7mSYmNJjLiJxKso5QA,
,ボートレース研修生みーたん,https://www.youtube.com/channel/UCl6X-YUPaOkw_TN_X1jmANQ,
,児島ボートレース予想屋まっつん,https://www.youtube.com/channel/UCArBvwHekEpMl3pxjRKqRaQ,
,小さい馴染み,https://www.youtube.com/channel/UCWvtjp4L7m4A1Z8cNMxadeg,
,Tokyo Bay TV【BR平和島公式】,https://www.youtube.com/channel/UCGExstl4XKMun5eY9V0zlSg,
,ボートレースおうち予想チャンネル,https://www.youtube.com/channel/UClKmzQhwaFFM_7PnkUl1hKA,
,【公式】ボートレース大村（メインch）,https://www.youtube.com/user/OmuraKyotei,
,ボートレース桐生（公式）,https://www.youtube.com/user/boatracejpkiryu,
,janbaritv,https://www.youtube.com/channel/UCB53EOfn8IdqjhzZ6myvt0g,
,ファニブラちゃんねる,https://www.youtube.com/channel/UCONXZBeab7jOV6SyruWPx_A,
,ボートレース尼崎【公式】,https://www.youtube.com/channel/UC-vpH4QQKPwsqsbESOfNgZQ,
,ボートレース津ぅ公式チャンネル,https://www.youtube.com/channel/UCEUXzh5FRxDneaLvv0YdEfQ,
,禁断切り抜き隊 隊長【黙認】,https://www.youtube.com/channel/UCCzMlxsB4L6axhjsZSDBZJg,
,K配信【明日の番組見るお君TV】,https://www.youtube.com/channel/UC1SvZ4QDBnnK5d9WcVKNQdA,
,ボートレースとこなめ公式チャンネル,https://www.youtube.com/c/tokotan08,
,よねだのうねり【ゆるゆるボートレースあどべんちゃー】,https://www.youtube.com/channel/UCjUWA3aAp9bedVrA3j2lVlA,
,【公式】ボートレース大村（メインch）,https://www.youtube.com/user/OmuraKyotei,
,競艇モンチッチ,https://www.youtube.com/channel/UCQA4tFfmwumprt2QisYUbXw,
,超抜モンキー【競艇】,https://www.youtube.com/channel/UC2pxKvTUBYCJwzGC7Dil33g,
,ボートレースしんでる,https://www.youtube.com/channel/UCAsAggR0pT06Ov1yXSwQdFQ,
,ボートレース宮島チャンネル【公式】,https://www.youtube.com/channel/UCxvYC6PPCsy2_p0tGuvIv5w,
,ふくでふぅ☆豆BOAT＆のんびり旅,https://www.youtube.com/channel/UCy1wL7gOsphTsoShInQiU2g,
,レディースインフォメーション,https://www.youtube.com/channel/UC8yUNWzXzJvOC_XqWmDlHeg,
,ジャンバリ.TV NEXT,https://www.youtube.com/channel/UCQSPd1NPfrXl52FzkFhHgoA,
,レースライブ【公式】ボートレース浜名湖,https://www.youtube.com/channel/UC216-Ja4Zf0bZliGZKlK1EA,
,ガァ～コチャンネル,https://www.youtube.com/channel/UCyvjgN0bUFa8wqG6CjLNtIw,
,【あしやんTV】 ボートレース芦屋 YouTube チャンネル,https://www.youtube.com/channel/UC5BunThJ_eBJq5gz-DOaRLw,
,亀田史郎チャンネル,https://www.youtube.com/channel/UCHGYAdPGQAPAydcmkJ8hiKw,
,BOATRACEまるがめ,https://www.youtube.com/channel/UC2CWDMG18mpBGXkI9KHdACQ,
,東スポレースチャンネル,https://www.youtube.com/user/tokyosportsmovie,
,まりものボートチャンネル,https://www.youtube.com/channel/UCLvbk3bEvu08VnN5jsVFzxw,
,ボートレース平和島 マスコットキャラクター ピースターチャンネル,https://www.youtube.com/channel/UCjwK26-PM7YXeDvgcu257zQ,
,平山智加 Chika Hirayama,https://www.youtube.com/channel/UCSmnGI1AuMovMwd0DCijFGQ,
,BOM CRYZY,https://www.youtube.com/c/BOMCRYZY,
,seki 確率統計攻略channel 宝くじ競艇,https://www.youtube.com/channel/UCWuxG_ix0eHl-dkoG6hB_YA,
,岡村仁のスタディーボートレース,https://www.youtube.com/c/okajinch,
,朝倉未来 Mikuru Asakura ,https://www.youtube.com/channel/UCJZVj2iBrdvbNc416i0V-UA,
,MIWAボートレースクラブ,https://www.youtube.com/channel/UCr42zKEhfibjgczimpriWXA,
,帯とれるその日まで,https://www.youtube.com/channel/UCS1tjzv8QgCnMJtkiKVhzwg,
,翠川ラナのNO BOAT NO LIFE,https://www.youtube.com/channel/UCnSmJ9QvFGkYIDJHAv-hPZw,
,amaneあまね,https://www.youtube.com/c/amane%E3%81%82%E3%81%BE%E3%81%AD,
,ニコラTV,https://www.youtube.com/c/nicolanetTV,
,若林萌々 wakabayashimomo,https://www.youtube.com/channel/UCA5ysJEIwfIqaE7dhznqETA,
,KaoruTV,https://www.youtube.com/channel/UCRrXCfxt0PnTm8xhMRUH1fA,
,アラサー美容CH咲良さくら,https://www.youtube.com/channel/UC1Y5hTb5kObbQoarNqBubcg,
,George's Beauty up,https://www.youtube.com/channel/UCgnQGF0GX7-64yIPMAPNtlw/featured,
,やみちゃんねる。,https://www.youtube.com/c/%E3%82%84%E3%81%BF%E3%81%A1%E3%82%83%E3%82%93%E3%81%AD%E3%82%8B,
,AKANE,https://www.youtube.com/user/acanecoo,
,なつみのオーガニックライフ【赤澤奈津実】,https://www.youtube.com/channel/UCEKZsG4Q8sJHSkgeho1fuWQ,
,ゆりちゃんねる/Yuri,https://www.youtube.com/channel/UCCXKiuzc6wanBtB8tL1Ml5Q/featured,
,北風明日香 asuka kitakaze,https://www.youtube.com/channel/UCxyfthc8xiV440ADH8cXT2Q/featured,
,川端美由,https://www.youtube.com/c/%E5%B7%9D%E7%AB%AF%E7%BE%8E%E7%94%B1,
,鈴木店長の美容チャンネル,https://www.youtube.com/channel/UCBIekdFBOU6XwyiQ362GqQQ,
,かめあみ / kameami,https://www.youtube.com/channel/UC7vZyJ0aTRttsbHbtHRyELw,
,まあ（MAA）,https://www.youtube.com/c/%E3%81%BE%E3%81%82-MAA,
,水木あお あおいろTV / in Malaysia,https://www.youtube.com/c/TC4MATRIXChannel,
,HANNAH,https://www.youtube.com/c/blairhn,
,ゆうめろチャンネル,https://www.youtube.com/channel/UC7li7dPJmeBc3VJ-eMQ0p1w/featured,
,かなえ嬢チャンネル / 美容家 平野香奈絵,https://www.youtube.com/channel/UCf5W4U1U_70Rq33YjcZfm0Q/featured,
,yurika channel,https://www.youtube.com/c/yurikachannel0707/featured,
,Bambichan_TV,https://www.youtube.com/channel/UCSFeVSb_G4Sv3xJjQH_YmgQ/featured,
,Kakutani Channel,https://www.youtube.com/channel/UC9CBxT01cpUHslEm67ejZuQ/featured,
,ヤナギヤちゃんねる,https://www.youtube.com/channel/UCLMH51tP44UgFvNnw5VavWA/featured,
,Naomiの美チャンネル【髪は女の命】,https://www.youtube.com/c/Naomi%E3%81%AE%E7%BE%8E%E3%83%81%E3%83%A3%E3%83%B3%E3%83%8D%E3%83%AB-%E9%AB%AA%E3%81%AF%E5%A5%B3%E3%81%AE%E5%91%BD,
,伊純雛/Izumi Hina,https://www.youtube.com/c/%E4%BC%8A%E7%B4%94%E9%9B%9BIzumiHina,
,hana_shion,https://www.youtube.com/channel/UCu6vUavAwZelDctpqG5B8zw/featured,
,透（トオル）,https://www.youtube.com/c/tohru,
,底辺ママフミカ,https://www.youtube.com/channel/UCRYvCOr2Y8WQYq9nxhSUBUQ/featured,
,遊牧ちゃんねる,https://www.youtube.com/channel/UC_dD3viQP_6UxSYqweT3ePg/featured,
,ともリッチ TOMORICH,https://www.youtube.com/channel/UC2j8X57Zv8PZeIYQEcWWXiw/featured,
,anjii channel /中嶋杏理,https://www.youtube.com/channel/UC8yDTMJDU1QAmvRGlKLWPiQ/featured,
,miru choko,https://www.youtube.com/channel/UCsDd7SZ1K8ImNMDCJNLjz3A/featured,
,MALIA. CHANNEL,https://www.youtube.com/c/MALIACHANNEL/featured,
,nagisa TV+,https://www.youtube.com/c/nagisaTV,
,佐藤 優里亜,https://www.youtube.com/user/yuriasatoch,
,ゆあちゅーぶ【旅するOL日記】,https://www.youtube.com/channel/UCMseLElCBeZgducbHvgvbUg/featured,
,おさけちゃん / Osakechaan,https://www.youtube.com/channel/UCKk6dR3yy5U578IlJ_k5PAQ,
,Ayaka days,https://www.youtube.com/channel/UCS4E4hNhlxu_Hw2WlsY8neA/featured,
,Yuka Natsumi夏波夕日,https://www.youtube.com/c/YukaNatsumi,
,みなもんたチャンネル,https://www.youtube.com/channel/UCg8IPTPFpRFycKtMr1DawSA/featured,
,紋(あや)Channnel,https://www.youtube.com/c/%E5%8F%A4%E5%9F%8E%E7%B4%8B/featured,
,ゆなちゃんねる,https://www.youtube.com/channel/UCsTM1roCxoot1-03EO5zQxg/featured,
,Manami,https://www.youtube.com/c/Manamichannel19,
,ゆっこバイクTV,https://www.youtube.com/c/YUCCO-BIKE-TV/featured,
,美容師の真由「今よりもっと魅力的になりたい!」,https://www.youtube.com/channel/UCxrJzKuvEGtyzERbZ6e3r1g/featured,
,Nori's Backpack Life,https://www.youtube.com/channel/UCidXbepmQoQAoMmVfKGAoag/featured,
,miki takami,https://www.youtube.com/channel/UCmSDqSEEi5RprdwQx1BMohg,
,桃桃 momo,https://www.youtube.com/user/momosamu1021,
,ぽつこしんちゃんねる。,https://www.youtube.com/channel/UCpZwXYCOZylaGaa25Q_lPsg/featured,
,あきのはケロッと笑いたい,https://www.youtube.com/channel/UCDK1sNpzd2tyB1xDPvyG83Q/featured,
,トーキョーさんぽ by Holiday,https://www.youtube.com/channel/UC_Sy6TltNbaoErVrC6y8jPA,
,chomocamp,https://www.youtube.com/c/chomocamp/featured,
,来栖あつこ / Atsuko Kurusu,https://www.youtube.com/channel/UCn9gYZhzhDaf_uu_YSO73ZQ/featured,
,ハマっこ倶楽部,https://www.youtube.com/channel/UCfngxPVQT9egArOB_RNS_tg/featured,
,ゆずなんだ,https://www.youtube.com/channel/UCkh0P-uuV43b04PXpbQDf0g/featured,
,トロットMARIKO,https://www.youtube.com/channel/UCUKG_Q1RLkhxPDuNLmRWiHw/featured,
,ゆうちゃみチャンネル,https://www.youtube.com/channel/UCZ1p4vi4YAlYYDxjMTV2tRw/featured,
,あみみゆちゃんねる,https://www.youtube.com/channel/UCCCHoJAr11d3XlHJp3rH-LA/featured,
,ギャルママ聖菜,https://www.youtube.com/channel/UC5pjUBIlC5rfyYTOrw7xE0Q/featured,
,ぼん旅,https://www.youtube.com/c/kazumario,
,シトウレイ,https://www.youtube.com/channel/UC3aFk7IiEk2CjsrGVgE1I_A,
,ふらっふぃー,https://www.youtube.com/channel/UCuXbGMij6S45YtuaHJJKa_A/featured,
,流那チャンネル,https://www.youtube.com/channel/UCSspDdadXHACIwgHLQ3q2bw/featured,
,MAYAJUNE Style,https://www.youtube.com/c/MAYAJUNEStyle/featured,
,PARASTICA,https://www.youtube.com/channel/UCD3Bl7pISGIQBDMGGP2qLQw/featured,
,fujicoLog122,https://www.youtube.com/channel/UCJoIfUltFIV-3NMfBO1wODw/featured,
,そるてぃーチャンネル,https://www.youtube.com/channel/UCWOIJMZIgTmrtlhPO8AoI1Q/featured,
,ともだりこ,https://www.youtube.com/channel/UC2Ckd2S4lEYnN2AdiU_nSDQ,
,しゅなたん / Shunatan,https://www.youtube.com/channel/UCAX-dfsIV3mN8itLmGQyYgg,
,ひねちノート。,https://www.youtube.com/channel/UChZqOVXB1inWWSF5xeYTQhg/featured,
,汐美ユカリ,https://www.youtube.com/c/YUKARISmuseum/featured,
,Ikg p.i.f Channel,https://www.youtube.com/channel/UCj9fpJfDF_ZEsfuScy8cLZA/featured,
,*॰ ̮̈ちゃるちゃんねる,https://www.youtube.com/channel/UCzDhVh_mMdx3phiCJen40iA/featured,
,ママアクセのゆかりん,https://www.youtube.com/c/%E3%82%86%E3%81%8B%E3%82%8A%E3%82%93,
,wakasa channel,https://www.youtube.com/c/wakasachannel,
,Yuzuki / 優津季,https://www.youtube.com/channel/UCPi_7dl5O25cAMDqAPhlMtA,
,Winkkids☁️‎channel𓂃 𓈒𓏸,https://www.youtube.com/channel/UC7LdnfySOH424B_CNCK8HOg,
,Happy♡Life,https://www.youtube.com/channel/UCPo7nQffj9tXWSJn7zb_RtQ/featured,
,りんなの夢日記🐰,https://www.youtube.com/channel/UCjZNSBXn6WAklNorcPmD0tg/featured,
,Kaori 似合うを発見アラサーファッション,https://www.youtube.com/channel/UCKbDxt-9hz_75VoXcx5DI_Q,
,CHIE CHANNEL,https://www.youtube.com/channel/UC2zjhipwkCZtjCeRT-XLLyA/featured,
,manaの暮らし,https://www.youtube.com/channel/UCrOawxUnzv3_D6gBtanlJTA,
,山族ライダーズ【☆すずch☆】,https://www.youtube.com/c/%E3%81%95%E3%82%93%E3%81%9E%E3%81%8F%E3%82%89%E3%81%84%E3%81%A0%E3%81%81%E3%81%9A/featured,
,LocoYun /ろこゆん,https://www.youtube.com/c/YunaChannel_HI,
,Natsumi with me,https://www.youtube.com/channel/UCvTH1kQtvjS4GALlygiVYYQ,
,あん旅 anne's Trip,https://www.youtube.com/channel/UC2pMdZVQvJYncra9guSIfXQ,
,ななちゅーぶ フリーランスOLの日常,https://www.youtube.com/c/NanaTube22/featured,
,alohawaii,https://www.youtube.com/c/alohawaii/featured,
,Fujico_ch / ﾌｼﾞｺﾁｬﾝﾈﾙ,https://www.youtube.com/channel/UCAWoRARotHCQGnSKBJ4B_IA,
,Harutabi,https://www.youtube.com/channel/UCX6eotovB-QwayZbDwKMwAA,
,よしガルのカリフォルニア生活,https://www.youtube.com/c/%E3%82%88%E3%81%97%E3%82%AC%E3%83%AB%E3%81%AE%E3%82%AB%E3%83%AA%E3%83%95%E3%82%A9%E3%83%AB%E3%83%8B%E3%82%A2%E7%94%9F%E6%B4%BB,
,AINYANTUBE / あいにゃん,https://www.youtube.com/c/AINYANTUBE/featured,
,旅する ぽんこつ【ひとり旅Vlog】,https://www.youtube.com/channel/UCPF3kmG-L7tB9Jh3oy2SLOw,
,なんとかなるさ〜Rちゃん日記,https://www.youtube.com/channel/UCEBpdtLIQczEIL7mys2MfGQ,
,Mayu E Room,https://www.youtube.com/channel/UCyviYHCc88vDtXJmmdUmZTg/featured,
,Life of Elina,https://www.youtube.com/c/LifeofElina,
,ももちゃんねる,https://www.youtube.com/channel/UCLFJ1HBm23IY8wukini_hZA/featured,
,Comical REINA,https://www.youtube.com/c/ComicalReina_DT/featured,
,なるチャン,https://www.youtube.com/c/NarumiShikiya/featured,
,ともーみチャンネル Tomo-mi channel,https://www.youtube.com/channel/UCdzo18yjxzR_2ylUSXIIj0w/featured,
,maho english,https://www.youtube.com/channel/UCRXOgEDB2AulWqHnuMbpw3w,
,🇦🇺 Chinatsu The Emo,https://www.youtube.com/c/ChinatsuTheEmo/featured,
,Uchan,https://www.youtube.com/channel/UCGhQ16jV0iDR3dJd9A4bScA,
,ぱんチャンネル_ぱんちゃん璃奈,https://www.youtube.com/channel/UC-U63hTXJs54YNIOECNN33Q/featured,
,メリーさん家,https://www.youtube.com/channel/UCxrhHRGj0TXsLc1tlksu_Zw,
,元小学生ギャル♡じゅなチャンネル,https://www.youtube.com/channel/UCJd3CgwImqztFdw_PkDpbQg/featured,
,Luna Tsutsue,https://www.youtube.com/c/LunaTsutsue/featured,
,かすこんねぅ,https://www.youtube.com/channel/UClGPdvHj1kHEMOrxrb50ZWw/featured,
,Riko film,https://www.youtube.com/c/Rikofilm,
,ゆかりんカレッジ,https://www.youtube.com/channel/UCWZxotqBOdQFI_URv9NkQUA,
,natsumi sanjoba,https://www.youtube.com/channel/UCPyW1Py_S4AVp0xNHVdhj-w/featured,
,sasayui vlog,https://www.youtube.com/channel/UCpXmdeiyKN_zgZBKQkie4Gg,
,福原遥とふくはらはるか,https://www.youtube.com/c/haruka_fukuhara,
,rihotube,https://www.youtube.com/channel/UChUb--6aq-fSTY1tfsl2cig,
,まりなの日常ちゃんねる,https://www.youtube.com/c/%E3%81%BE%E3%82%8A%E3%81%AA%E3%81%AE%E6%97%A5%E5%B8%B8%E3%81%A1%E3%82%83%E3%82%93%E3%81%AD%E3%82%8B/featured,
,Only what I love,https://www.youtube.com/c/OnlywhatIlove/featured,
,鈴木ちゃんねる,https://www.youtube.com/channel/UCPYh71nf8EHKoNAwwPx4KBw,
,ときめき美容メモ（ひーこ）,https://www.youtube.com/channel/UChtt-lDmZp_T16Dzf4KQRMw/featured,
,Kotomiことみ,https://www.youtube.com/channel/UCpMECVQghbY3CIlccvMLmZw/featured,
,沖田愛加 / Aika Okita,https://www.youtube.com/c/okitaaika/featured,
,ぴんや's Gambling Diary,https://youtube.com/c/%E3%81%B4%E3%82%93%E3%82%84sGamblingDiary,
,競艇フリーダム,https://youtube.com/channel/UC1Rwq1ehH6itniF1m7mWJsg,
,シン-Shin-(旅するギャンブラー),https://youtube.com/channel/UC6S-qSRJh_1D4nBD1rhRBzw,
,シドとエドセポネのニューウェーブ,https://youtube.com/channel/UCgi8rH3UVsVu91Jo27jsNmQ,
,ファニブラちゃんねる,https://youtube.com/channel/UCONXZBeab7jOV6SyruWPx_A,
,ギャンブル依存症の友人　治療記,https://youtube.com/channel/UC2RttIrqtvlOiBf-qCCuuAg,
,BOATERS I ボーターズ,https://youtube.com/channel/UC4WCYBs0R6fABHwqnneUiEA,
,ミリオンボーイ,https://youtube.com/channel/UC7cW4QWaqa7mycVst1Qi_nA,
,ケラぼーと,https://youtube.com/channel/UCBrNyaOcJITIe6mETq3K1ug,
,競艇戦隊　逆襲のブルー,https://youtube.com/channel/UCwOvq1gZo0bjJ94IjrLbBng,
,ボートレース戸田,https://youtube.com/channel/UCoLCf3aVRMSukwetHfn1p1A,
,ボートレース公式　BOATRACE OFFICIAL,https://youtube.com/channel/UC4zGMicoES8FZwkhiXXZThg,
,レディースインフォメーション,https://youtube.com/channel/UC8yUNWzXzJvOC_XqWmDlHeg,
,ナツの競艇日記,https://youtube.com/channel/UCj2tFkxGZ_drPLN_6f7fFHQ,
,Mr.KJ,https://youtube.com/channel/UCGbbm3M1opr8OqPsS0ukg8w,
,競艇予想SARYU,https://youtube.com/channel/UCgTqYKnK9JSn8clQrvSO_Mg,
,アンチの星内藤,https://youtube.com/channel/UCvaOdKtwvfh2Ss-LGlfVNkQ,
,穴党必見・楽天さん予想,https://youtube.com/channel/UCiUsEdDZGinzRpQNXtUTbvg,
,1-4-全[ONE-FOUR-ALL],https://youtube.com/channel/UCfFEDpHWGZNLJ5RHqsuUKTA,
,太郎道場TV,https://youtube.com/c/%E5%A4%AA%E9%83%8E%E9%81%93%E5%A0%B4TV,
,ボートレース蒲郡,https://youtube.com/channel/UCb0W4K_Uc-GEmVqgYR3BvFA,
,ミナミノシマダ,https://youtube.com/channel/UC-oc3oWhU0f3cP8yhvjyg_g,
,[公式]ボートレース大村(レースライブch),https://youtube.com/user/omurainterview,
,boatracekaratsu,https://youtube.com/user/boatracekaratsu,
,ういちゃんねる,https://youtube.com/channel/UC7OY7QoDVh20gA1Rq9xc8FA,
,ストマック第二チャンネル,https://youtube.com/channel/UC_HK-veJznisMe1kqAwtccA,
,DMMボートちゃんねる,https://youtube.com/channel/UC8hGyNW6LIpM8YxBkn650VA,
,ボートレース江戸川公式チャンネル　ういちの江戸川ナイスゥ・・・,https://youtube.com/channel/UCpNAwETM_vPV2Skumzc_KMA,
,ノリノリギャンブルチャンネル,https://youtube.com/channel/UCVi4pdx-nwxRQaJHVbRdtQQ,
,ATAIGAFU,https://youtube.com/c/ATAIGAFU,
,ボートレース宮島チャンネル[公式],https://youtube.com/channel/UCxvYC6PPCsy2_p0tGuvIv5w,
,ストマック,https://youtube.com/channel/UCNcNuEe7lI3yzRd_9ywO9Kw,
,おやじギャリチャンネル,https://youtube.com/channel/UCA5fV4Yhsri9YVxQgsA7CeQ,
,レースライブ[公式]ボートレース浜名湖,https://youtube.com/channel/UC216-Ja4Zf0bZliGZKlK1EA,
,主任のボートレース,https://youtube.com/c/shuninboatrace,
,セッキーちゃんねるSekkyChannel,https://www.youtube.com/c/SekkyChannel,
,競馬ジケンボー,https://www.youtube.com/channel/UCRgTVOG_qi_4jRGyN-92J4A,
,サンスポZBAT!競馬,https://www.youtube.com/c/%E7%AB%B6%E9%A6%AC%E3%82%B5%E3%83%B3%E3%82%B9%E3%83%9D,
,WIN5チャンネル マル勝競馬,https://www.youtube.com/channel/UChCiOtGJwg2-F5CWBHttEbg,
,おときち凄馬ch,https://www.youtube.com/channel/UCxFKgYJQnHJpJ4ck29DbbVQ,
,やろうぜ!!地方競馬,https://www.youtube.com/channel/UCIJxE-110iH3DPXzM4bq8SA,
,のんちゃん,https://www.youtube.com/c/%E3%81%AE%E3%82%93%E3%81%A1%E3%82%83%E3%82%93%E3%81%AD%E3%82%8B,
,パカパカ競馬,https://www.youtube.com/channel/UCWgulgtvxg72B78g6kPtLQA,
,おしウマ!!,https://www.youtube.com/channel/UC8V9zHJfDY0hy61T1HKaPWw,
,レース列伝 / KAZE RACER,https://www.youtube.com/channel/UCuNztoxFBDAjr9AorvbEncw,
,馬場良,https://www.youtube.com/channel/UCiuqyUoAXULsWxgY8-VaY5Q/videos,
,中継競馬 ライブ,https://www.youtube.com/channel/UCRsq7MSLfhbWLdzX9ebFTcQ,
,ウマキャン,https://www.youtube.com/channel/UCMX-HbvbhpT7Gvq3aAMWG5w,
,デブリン,https://www.youtube.com/channel/UCJPi18SLSijwn5wYjIWkqzQ,
,名馬スタリオン,https://www.youtube.com/channel/UCgwG2CZYKJDVE7M2pq7YgJg,
,A最高の精度の競馬史,https://www.youtube.com/channel/UCwBbXMM-rUK1FsAmOUQVYOw,
,ユルークうーまワールド,https://www.youtube.com/channel/UCB1ORQE8qriowuuSFHKxGkw,
,TOSHIKI KEIBA CH,https://www.youtube.com/channel/UCCJcJhLUNtzFPZRSIlAqxNQ,
,競馬検証バラエティーNankansp!,https://www.youtube.com/channel/UCn0QiA51TaypqFA99qPSuFg,
,単複買い研究所,https://www.youtube.com/channel/UC5KS0BBm8jnmIU9HQKcpjxA,
,万馬券予想TV,https://www.youtube.com/channel/UCW2sDCrOpXEh9_4wAK2lAfA,
,らく塾亭志ら智の競馬予想ちゃんねる,https://www.youtube.com/c/ShirachiKeibaa,
,fuegumTV,https://www.youtube.com/user/fuegum,
,地方競馬予想支援【地方競馬予想屋君GOLD】,https://www.youtube.com/channel/UCEKrv8oOGXtYZDUF7rdETGQ,
